config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);vtable for llvm::ErrorList;DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorInfoBase::ID;DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorList::ID;DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(FileOutputBuffer.cpp.o);llvm::FileOutputBuffer::create(llvm::StringRef, unsigned long, unsigned int);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(InitLLVM.cpp.o);llvm::InitLLVM::~InitLLVM();DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(InitLLVM.cpp.o);llvm::InitLLVM::InitLLVM(int&, char const**&, bool);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(MemAlloc.cpp.o);llvm::deallocate_buffer(void*, unsigned long, unsigned long);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(MemoryBuffer.cpp.o);llvm::MemoryBuffer::getFileOrSTDIN(llvm::Twine const&, bool, bool);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(MemoryBuffer.cpp.o);llvm::MemoryBuffer::getMemBufferRef() const;DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(ScopedPrinter.cpp.o);llvm::ScopedPrinter::printBinaryImpl(llvm::StringRef, llvm::StringRef, llvm::ArrayRef<unsigned char>, bool, unsigned int);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(SmallVector.cpp.o);llvm::SmallVectorBase<unsigned long>::grow_pod(void*, unsigned long, unsigned long);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(StringRef.cpp.o);llvm::getAsUnsignedInteger(llvm::StringRef, unsigned int, unsigned long long&);DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(Twine.cpp.o);llvm::Twine::print(llvm::raw_ostream&) const;DefinedKind
tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::errs();DefinedKind
