config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;vtable for llvm::cl::list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, llvm::cl::parser<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;llvm::cl::list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, llvm::cl::parser<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~list();DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;vtable for llvm::cl::OptionValueCopy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;llvm::cl::list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, llvm::cl::parser<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~list();DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;llvm::cl::OptionValueCopy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::compare(llvm::cl::GenericOptionValue const&) const;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;llvm::cl::list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, llvm::cl::parser<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::setDefault();DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int const&>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int const&);DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;llvm::ErrorOr<std::unique_ptr<llvm::MemoryBuffer, std::default_delete<llvm::MemoryBuffer> > >::~ErrorOr();DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;llvm::ErrorOr<std::unique_ptr<llvm::MemoryBuffer, std::default_delete<llvm::MemoryBuffer> > >::~ErrorOr();DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/gcov.cpp.o;void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&);DefinedKind
