config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(CommandLine.cpp.o);vtable for llvm::cl::opt<bool, false, llvm::cl::parser<bool> >;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(CommandLine.cpp.o);vtable for llvm::cl::opt<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, false, llvm::cl::parser<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(CommandLine.cpp.o);vtable for llvm::cl::OptionValue<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(CommandLine.cpp.o);llvm::cl::GeneralCategory;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(CommandLine.cpp.o);vtable for llvm::cl::parser<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >;DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(CommandLine.cpp.o);llvm::cl::Option::addArgument();DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);llvm::logAllUnhandledErrors(llvm::Error, llvm::raw_ostream&, llvm::Twine);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(Error.cpp.o);llvm::errorCodeToError(std::error_code);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(FormattedStream.cpp.o);llvm::formatted_raw_ostream::PadToColumn(unsigned int);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(InitLLVM.cpp.o);llvm::InitLLVM::InitLLVM(int&, char const**&, bool);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(InitLLVM.cpp.o);llvm::InitLLVM::~InitLLVM();DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(MemAlloc.cpp.o);llvm::deallocate_buffer(void*, unsigned long, unsigned long);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(MemoryBuffer.cpp.o);llvm::MemoryBuffer::getFileOrSTDIN(llvm::Twine const&, bool, bool);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(MemoryBufferRef.cpp.o);llvm::MemoryBufferRef::MemoryBufferRef(llvm::MemoryBuffer const&);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(ToolOutputFile.cpp.o);llvm::ToolOutputFile::ToolOutputFile(llvm::StringRef, std::error_code&, llvm::sys::fs::OpenFlags);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(ToolOutputFile.cpp.o);llvm::ToolOutputFile::CleanupInstaller::~CleanupInstaller();DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(WithColor.cpp.o);llvm::WithColor::error(llvm::raw_ostream&, llvm::StringRef, bool);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(WithColor.cpp.o);llvm::WithColor::note(llvm::raw_ostream&, llvm::StringRef, bool);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(WithColor.cpp.o);llvm::WithColor::warning(llvm::raw_ostream&, llvm::StringRef, bool);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::errs();DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_fd_ostream::~raw_fd_ostream();DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(unsigned char);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(char const*, unsigned long);DefinedKind
tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::operator<<(unsigned long);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;std::_Function_base::_Base_manager<llvm::cl::opt<bool, false, llvm::cl::parser<bool> >::Callback::'lambda'(bool const&)>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<llvm::cl::opt<bool, false, llvm::cl::parser<bool> >::Callback::'lambda'(bool const&)> const&, std::_Manager_operation);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;std::_Rb_tree<unsigned long, std::pair<unsigned long const, llvm::GlobalValueSummaryInfo>, std::_Select1st<std::pair<unsigned long const, llvm::GlobalValueSummaryInfo> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, llvm::GlobalValueSummaryInfo> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long const, llvm::GlobalValueSummaryInfo> >*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<llvm::TypeIdOffsetVtableInfo, std::allocator<llvm::TypeIdOffsetVtableInfo> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<llvm::TypeIdOffsetVtableInfo, std::allocator<llvm::TypeIdOffsetVtableInfo> > > >, std::less<void>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<llvm::TypeIdOffsetVtableInfo, std::allocator<llvm::TypeIdOffsetVtableInfo> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<llvm::TypeIdOffsetVtableInfo, std::allocator<llvm::TypeIdOffsetVtableInfo> > > >*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;std::_Rb_tree<unsigned long, std::pair<unsigned long const, unsigned long>, std::_Select1st<std::pair<unsigned long const, unsigned long> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, unsigned long> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long const, unsigned long> >*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::_Identity<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_erase(std::_Rb_tree_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;llvm::ErrorOr<std::unique_ptr<llvm::MemoryBuffer, std::default_delete<llvm::MemoryBuffer> > >::~ErrorOr();DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;llvm::ErrorOr<std::unique_ptr<llvm::MemoryBuffer, std::default_delete<llvm::MemoryBuffer> > >::~ErrorOr();DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;llvm::Expected<llvm::BitcodeFileContents>::~Expected();DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;llvm::Expected<llvm::BitcodeFileContents>::~Expected();DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;std::_Function_handler<void (bool const&), llvm::cl::opt<bool, false, llvm::cl::parser<bool> >::Callback::'lambda'(bool const&)>::_M_invoke(std::_Any_data const&, bool const&);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;llvm::cl::opt<bool, false, llvm::cl::parser<bool> >::~opt();DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;llvm::cl::opt<bool, false, llvm::cl::parser<bool> >::~opt();DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;llvm::cl::OptionValueCopy<bool>::compare(llvm::cl::GenericOptionValue const&) const;DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;vtable for llvm::cl::OptionValue<bool>;DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;std::_Rb_tree<std::vector<unsigned long, std::allocator<unsigned long> >, std::pair<std::vector<unsigned long, std::allocator<unsigned long> > const, llvm::WholeProgramDevirtResolution::ByArg>, std::_Select1st<std::pair<std::vector<unsigned long, std::allocator<unsigned long> > const, llvm::WholeProgramDevirtResolution::ByArg> >, std::less<std::vector<unsigned long, std::allocator<unsigned long> > >, std::allocator<std::pair<std::vector<unsigned long, std::allocator<unsigned long> > const, llvm::WholeProgramDevirtResolution::ByArg> > >::_M_erase(std::_Rb_tree_node<std::pair<std::vector<unsigned long, std::allocator<unsigned long> > const, llvm::WholeProgramDevirtResolution::ByArg> >*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;llvm::cl::opt<bool, false, llvm::cl::parser<bool> >::~opt();DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;std::_Rb_tree<unsigned long, std::pair<unsigned long const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::TypeIdSummary> >, std::_Select1st<std::pair<unsigned long const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::TypeIdSummary> > >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::TypeIdSummary> > > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::TypeIdSummary> > >*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);tools/llvm-dis/CMakeFiles/llvm-dis.dir/llvm-dis.cpp.o;std::_Rb_tree<unsigned long, std::pair<unsigned long const, llvm::WholeProgramDevirtResolution>, std::_Select1st<std::pair<unsigned long const, llvm::WholeProgramDevirtResolution> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, llvm::WholeProgramDevirtResolution> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long const, llvm::WholeProgramDevirtResolution> >*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::setStripTBAA(bool);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::parseMetadata(bool);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::hasFwdRefs() const;DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::size() const;DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::parseMetadataAttachment(llvm::Function&, llvm::SmallVectorImpl<llvm::Instruction*> const&);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::shrinkTo(unsigned int);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::lookupSubprogramForFunction(llvm::Function*);DefinedKind
lib/libLLVMBitReader.a(BitcodeReader.cpp.o);lib/libLLVMBitReader.a(MetadataLoader.cpp.o);llvm::MetadataLoader::isStrippingTBAA();DefinedKind
